Datetime,Open,High,Low,Close,MA50
8/4/10 0:00,1.32187,1.32383,1.31294,1.31534,1.2579398
8/5/10 0:00,1.31536,1.32348,1.31173,1.31784,1.260405
8/6/10 0:00,1.31777,1.33333,1.31543,1.32753,1.262851
8/8/10 0:00,1.32851,1.32959,1.32699,1.32834,1.2654272
8/9/10 0:00,1.32828,1.3307,1.3206,1.32147,1.267734
8/10/10 0:00,1.32144,1.32266,1.30733,1.3153,1.2699444
8/11/10 0:00,1.31534,1.316,1.2827,1.28457,1.2718444
8/12/10 0:00,1.28459,1.29315,1.27802,1.28406,1.2731154
8/13/10 0:00,1.28418,1.29056,1.27458,1.27495,1.2741698
8/15/10 0:00,1.2755,1.27737,1.27527,1.27543,1.275073
8/16/10 0:00,1.27541,1.28699,1.27318,1.28094,1.2758102
8/17/10 0:00,1.28083,1.29155,1.28019,1.28677,1.2766526
8/18/10 0:00,1.28687,1.29203,1.27903,1.27932,1.2775604
8/19/10 0:00,1.27947,1.29023,1.27714,1.28067,1.2785052
8/20/10 0:00,1.2806,1.28316,1.26603,1.27075,1.279592
8/22/10 0:00,1.27026,1.27107,1.26866,1.26971,1.2803966
8/23/10 0:00,1.2698,1.27296,1.2621,1.26294,1.281121
8/24/10 0:00,1.2629,1.27185,1.25837,1.26355,1.2816456
8/25/10 0:00,1.26349,1.27235,1.26048,1.26715,1.2821452
8/26/10 0:00,1.26708,1.2763,1.26475,1.27021,1.28292
8/27/10 0:00,1.2703,1.27785,1.2675,1.27595,1.2839554
8/29/10 0:00,1.27575,1.2769,1.27406,1.27517,1.2850244
8/30/10 0:00,1.27488,1.27548,1.26544,1.26633,1.28551
8/31/10 0:00,1.26616,1.27428,1.26215,1.26754,1.2857118
9/1/10 0:00,1.2671,1.28542,1.2661,1.27942,1.285972
9/2/10 0:00,1.27938,1.28475,1.27735,1.28133,1.286546
9/3/10 0:00,1.28123,1.28971,1.28055,1.28945,1.2869302
9/5/10 0:00,1.28903,1.28957,1.28786,1.28845,1.2874734
9/6/10 0:00,1.2884,1.29176,1.27993,1.28179,1.2878664
9/7/10 0:00,1.28175,1.28181,1.26731,1.26894,1.288227
9/8/10 0:00,1.26913,1.27628,1.26577,1.27236,1.2883312
9/9/10 0:00,1.27265,1.27657,1.26618,1.2678,1.2885762
9/10/10 0:00,1.26766,1.27463,1.26425,1.26801,1.2884964
9/12/10 0:00,1.26748,1.2759,1.26748,1.27579,1.288391
9/13/10 0:00,1.27585,1.28917,1.27577,1.28624,1.2880718
9/14/10 0:00,1.28632,1.30345,1.28265,1.29945,1.28794
9/15/10 0:00,1.29953,1.30369,1.29517,1.30089,1.2881534
9/16/10 0:00,1.30055,1.31149,1.29727,1.30648,1.288298
9/17/10 0:00,1.30657,1.31587,1.30181,1.30474,1.2886192
9/19/10 0:00,1.3055,1.30654,1.30317,1.30418,1.2891968
9/20/10 0:00,1.30397,1.31203,1.30313,1.30612,1.2894582
9/21/10 0:00,1.30584,1.32894,1.30564,1.32819,1.2897656
9/22/10 0:00,1.32795,1.34387,1.3265,1.33925,1.290488
9/23/10 0:00,1.33925,1.34124,1.32892,1.32915,1.2913092
9/24/10 0:00,1.32924,1.34944,1.32833,1.34884,1.2919168
9/26/10 0:00,1.34842,1.34947,1.34674,1.34767,1.292901
9/27/10 0:00,1.34794,1.35061,1.34232,1.34285,1.2937228
9/28/10 0:00,1.34297,1.35948,1.33777,1.35724,1.2944848
9/29/10 0:00,1.35718,1.36458,1.35637,1.3624,1.2955116
9/30/10 0:00,1.36238,1.36836,1.35594,1.36301,1.2964152
10/1/10 0:00,1.36279,1.37923,1.36273,1.37887,1.2972374
10/3/10 0:00,1.37923,1.38055,1.37694,1.37751,1.298508
10/4/10 0:00,1.37761,1.37844,1.36412,1.36462,1.2997014
10/5/10 0:00,1.36465,1.38588,1.36343,1.38528,1.3004432
10/6/10 0:00,1.38521,1.39477,1.37977,1.39152,1.301582
10/7/10 0:00,1.39153,1.40274,1.38536,1.39229,1.302983
10/8/10 0:00,1.39236,1.39806,1.38332,1.39353,1.3045228
10/10/10 0:00,1.39474,1.40091,1.39474,1.39947,1.306702
10/11/10 0:00,1.39951,1.39982,1.38537,1.38643,1.3090102
10/12/10 0:00,1.38641,1.39331,1.37727,1.39191,1.3112398
10/13/10 0:00,1.39196,1.40007,1.391,1.3982,1.3135694
10/14/10 0:00,1.39821,1.41218,1.3981,1.40237,1.3159146
10/15/10 0:00,1.40237,1.41561,1.39364,1.39742,1.3182266
10/17/10 0:00,1.398,1.39899,1.39383,1.39502,1.3205886
10/18/10 0:00,1.39503,1.39984,1.38278,1.39624,1.3228756
10/19/10 0:00,1.39623,1.39969,1.36961,1.36975,1.3253854
10/20/10 0:00,1.36976,1.39904,1.36971,1.39742,1.3273862
10/21/10 0:00,1.39747,1.4049,1.38703,1.39106,1.3300758
10/22/10 0:00,1.39115,1.39709,1.38566,1.39522,1.332626
10/24/10 0:00,1.3957,1.39762,1.39309,1.39604,1.3351874
10/25/10 0:00,1.39604,1.40794,1.39056,1.39217,1.337704
10/26/10 0:00,1.39216,1.39815,1.38216,1.38449,1.3400284
10/27/10 0:00,1.38444,1.38767,1.37324,1.37927,1.3422148
10/28/10 0:00,1.37942,1.39499,1.37749,1.39426,1.3444736
10/29/10 0:00,1.39424,1.39459,1.38038,1.39451,1.347008
10/31/10 0:00,1.39508,1.3981,1.39491,1.3973,1.3493098
11/1/10 0:00,1.39724,1.4011,1.3862,1.39086,1.3516292
11/2/10 0:00,1.3909,1.40573,1.38788,1.40316,1.3536574
11/3/10 0:00,1.40313,1.41465,1.39885,1.41252,1.3559516
11/4/10 0:00,1.41246,1.42817,1.40996,1.42262,1.3585662
11/5/10 0:00,1.42269,1.42289,1.40207,1.40296,1.3616398
11/7/10 0:00,1.40581,1.40803,1.40405,1.40734,1.3642518
11/8/10 0:00,1.40734,1.40825,1.38579,1.38629,1.3670426
11/9/10 0:00,1.38616,1.39717,1.37457,1.37683,1.3694082
11/10/10 0:00,1.3768,1.38251,1.36691,1.37735,1.371429
11/11/10 0:00,1.37745,1.38205,1.36027,1.36191,1.3732512
11/12/10 0:00,1.36198,1.37759,1.35714,1.36895,1.3745004
11/14/10 0:00,1.37046,1.37076,1.36785,1.36877,1.3758616
11/15/10 0:00,1.36882,1.37498,1.35631,1.35729,1.3771074
11/16/10 0:00,1.35729,1.36547,1.34467,1.3494,1.3781584
11/17/10 0:00,1.34925,1.35653,1.34601,1.35524,1.3790628
11/18/10 0:00,1.35524,1.3667,1.35423,1.36567,1.3800452
11/19/10 0:00,1.36557,1.37311,1.36082,1.36716,1.3807948
11/21/10 0:00,1.37159,1.37432,1.37101,1.37412,1.381353
11/22/10 0:00,1.37414,1.37859,1.35764,1.35995,1.3822524
11/23/10 0:00,1.35987,1.3614,1.33601,1.33855,1.3824746
11/24/10 0:00,1.33855,1.34209,1.32839,1.33576,1.3822922
11/25/10 0:00,1.33577,1.3387,1.32864,1.33394,1.3821504
11/26/10 0:00,1.33394,1.33497,1.32001,1.32395,1.3816844
11/28/10 0:00,1.32792,1.32872,1.32305,1.32369,1.3809154
11/29/10 0:00,1.32369,1.32999,1.30638,1.30998,1.380129
11/30/10 0:00,1.31004,1.31497,1.29685,1.29904,1.3787512
12/1/10 0:00,1.29956,1.3178,1.29707,1.31244,1.3771818
12/2/10 0:00,1.31244,1.32468,1.30599,1.32114,1.3761382
12/3/10 0:00,1.32112,1.34376,1.31927,1.34135,1.3748554
12/5/10 0:00,1.33773,1.34218,1.3375,1.34128,1.373852
12/6/10 0:00,1.34128,1.342,1.32459,1.32878,1.3728318
12/7/10 0:00,1.32874,1.34,1.32359,1.32478,1.3715368
12/8/10 0:00,1.32479,1.32796,1.31798,1.32477,1.370043
12/9/10 0:00,1.32477,1.33223,1.31643,1.32403,1.3688098
12/10/10 0:00,1.32403,1.32819,1.31785,1.32218,1.3674522
12/12/10 0:00,1.31937,1.32093,1.31896,1.31963,1.3659318
12/13/10 0:00,1.31964,1.34329,1.31821,1.33938,1.364277
12/14/10 0:00,1.33934,1.34979,1.33545,1.33563,1.3631162
12/15/10 0:00,1.33565,1.33771,1.32078,1.32237,1.3619284
12/16/10 0:00,1.32245,1.32655,1.31809,1.32386,1.360451
12/17/10 0:00,1.32386,1.33581,1.31329,1.31864,1.3595332
12/19/10 0:00,1.31812,1.31849,1.31525,1.31629,1.3579576
12/20/10 0:00,1.31627,1.31825,1.30943,1.31163,1.3564622
12/21/10 0:00,1.31166,1.32014,1.30732,1.30901,1.3547904
12/22/10 0:00,1.30901,1.31806,1.3078,1.31139,1.3530498
12/23/10 0:00,1.31139,1.31512,1.3055,1.31227,1.3514342
12/24/10 0:00,1.31226,1.31475,1.30976,1.31188,1.3499898
12/26/10 0:00,1.3111,1.31162,1.30716,1.30787,1.348642
12/27/10 0:00,1.30786,1.31884,1.30783,1.31876,1.3469142
12/28/10 0:00,1.31879,1.3274,1.30827,1.30847,1.3453992
12/29/10 0:00,1.30847,1.32378,1.30837,1.32227,1.3436226
12/30/10 0:00,1.32235,1.33137,1.32188,1.33004,1.3422508
12/31/10 0:00,1.33004,1.34238,1.32883,1.33851,1.3407884
1/2/11 0:00,1.33436,1.33615,1.33339,1.33557,1.3393082
1/3/11 0:00,1.3356,1.33947,1.325,1.33551,1.3375672
1/4/11 0:00,1.33566,1.34298,1.32923,1.33179,1.3362182
1/5/11 0:00,1.33181,1.33248,1.31262,1.31556,1.3347072
1/6/11 0:00,1.31556,1.31698,1.29723,1.29787,1.3332926
1/7/11 0:00,1.29787,1.30209,1.29045,1.2906,1.3317134
1/9/11 0:00,1.28745,1.29055,1.28713,1.2894,1.3299784
1/10/11 0:00,1.28947,1.29658,1.28739,1.29637,1.3285282
1/11/11 0:00,1.29637,1.29905,1.2907,1.29807,1.3270766
1/12/11 0:00,1.2982,1.31428,1.29621,1.31261,1.3256626
1/13/11 0:00,1.31256,1.33829,1.30886,1.33506,1.324769
1/14/11 0:00,1.33506,1.34521,1.33142,1.33868,1.3244822
1/16/11 0:00,1.33812,1.33847,1.33551,1.33784,1.324151
1/17/11 0:00,1.33784,1.33791,1.32441,1.32809,1.3235944
1/18/11 0:00,1.32809,1.34622,1.32527,1.33776,1.322813
1/19/11 0:00,1.33776,1.35379,1.33761,1.34515,1.3220858
1/20/11 0:00,1.34515,1.35218,1.33958,1.3465,1.3217898
1/21/11 0:00,1.34649,1.36247,1.34485,1.36204,1.3219488
1/23/11 0:00,1.36388,1.36417,1.36025,1.36187,1.3224744
1/24/11 0:00,1.36188,1.36852,1.35407,1.36423,1.323033
1/25/11 0:00,1.36425,1.37038,1.35742,1.36846,1.3238386
1/26/11 0:00,1.36845,1.37212,1.36449,1.37097,1.324734
1/27/11 0:00,1.371,1.37572,1.36385,1.37216,1.3259538
1/28/11 0:00,1.37217,1.37458,1.35831,1.36099,1.3274162
1/30/11 0:00,1.35866,1.36028,1.3571,1.35715,1.3283872
1/31/11 0:00,1.35715,1.37391,1.35699,1.37106,1.3291074
2/1/11 0:00,1.3713,1.38422,1.37004,1.38282,1.3297016
2/2/11 0:00,1.3827,1.38612,1.37689,1.38157,1.3305324
2/3/11 0:00,1.38157,1.38246,1.3609,1.36232,1.3315882
2/4/11 0:00,1.36235,1.36492,1.35431,1.35798,1.332339
2/6/11 0:00,1.3559,1.35758,1.3559,1.35727,1.3330032
2/7/11 0:00,1.35727,1.36262,1.35079,1.35922,1.333668
2/8/11 0:00,1.35919,1.36881,1.3572,1.36249,1.3344088
2/9/11 0:00,1.36241,1.37428,1.36106,1.37189,1.335266
2/10/11 0:00,1.37189,1.37271,1.35771,1.36028,1.3359162
2/11/11 0:00,1.36029,1.36202,1.34972,1.35504,1.3364092
2/13/11 0:00,1.3506,1.35297,1.3501,1.35116,1.3370626
2/14/11 0:00,1.35126,1.35582,1.3428,1.34788,1.3376086
2/15/11 0:00,1.34792,1.35504,1.34609,1.34974,1.3381934
2/16/11 0:00,1.34971,1.35879,1.34619,1.35734,1.3388624
2/17/11 0:00,1.35732,1.36268,1.35368,1.36223,1.3397766
2/18/11 0:00,1.36223,1.37144,1.35459,1.36921,1.340841
2/20/11 0:00,1.36972,1.37147,1.36864,1.37117,1.3419974
2/21/11 0:00,1.37122,1.37122,1.36471,1.36809,1.3431754
2/22/11 0:00,1.36809,1.3703,1.35269,1.36717,1.3442996
2/23/11 0:00,1.36726,1.37863,1.36717,1.37599,1.3454856
2/24/11 0:00,1.37599,1.3823,1.3704,1.38192,1.3466302
2/25/11 0:00,1.38195,1.38377,1.37237,1.37529,1.3480992
2/27/11 0:00,1.37529,1.37623,1.37299,1.37331,1.3491596
2/28/11 0:00,1.37332,1.38544,1.37111,1.38203,1.350025
3/1/11 0:00,1.38203,1.38538,1.37632,1.37677,1.3508954
3/2/11 0:00,1.37675,1.38897,1.3743,1.38649,1.3517194
3/3/11 0:00,1.38648,1.3971,1.38327,1.39556,1.352739
3/4/11 0:00,1.39559,1.40064,1.39412,1.39863,1.3540144
3/6/11 0:00,1.39889,1.3998,1.39859,1.39899,1.3556758
3/7/11 0:00,1.39901,1.40356,1.39554,1.3962,1.3576982
3/8/11 0:00,1.39618,1.3988,1.38632,1.38942,1.3598102
3/9/11 0:00,1.3894,1.39411,1.38554,1.39032,1.3618106
3/10/11 0:00,1.39032,1.39239,1.37753,1.38003,1.3636896
3/11/11 0:00,1.38002,1.3914,1.3752,1.39024,1.3653288
3/13/11 0:00,1.39633,1.39722,1.39284,1.39354,1.3668814
3/14/11 0:00,1.39344,1.40028,1.39044,1.39901,1.368051
3/15/11 0:00,1.399,1.40127,1.38553,1.39855,1.3692576
3/16/11 0:00,1.39855,1.40007,1.38665,1.38831,1.3704718
3/17/11 0:00,1.38836,1.40519,1.38763,1.40302,1.3716762
3/18/11 0:00,1.40302,1.41834,1.39799,1.41788,1.3729814
3/20/11 0:00,1.41933,1.41958,1.41661,1.41678,1.374436
3/21/11 0:00,1.41679,1.42388,1.41396,1.42157,1.3758416
3/22/11 0:00,1.42165,1.4248,1.41626,1.41677,1.3770322
3/23/11 0:00,1.41679,1.42142,1.40769,1.41038,1.3781302
3/24/11 0:00,1.41038,1.42158,1.40533,1.41691,1.3790532
3/25/11 0:00,1.41691,1.41932,1.40554,1.40869,1.3800222
3/27/11 0:00,1.40353,1.40535,1.40207,1.40346,1.3807766
3/28/11 0:00,1.40346,1.4115,1.40262,1.40726,1.3814026
3/29/11 0:00,1.40726,1.41484,1.40472,1.41202,1.382328
3/30/11 0:00,1.41201,1.41468,1.40518,1.41269,1.3834254
3/31/11 0:00,1.41269,1.42328,1.41161,1.41556,1.384258
4/1/11 0:00,1.41561,1.42451,1.40618,1.42331,1.3849128
4/3/11 0:00,1.42276,1.42423,1.42169,1.42341,1.3857476
4/4/11 0:00,1.4234,1.42678,1.41919,1.4205,1.3869694
4/5/11 0:00,1.4205,1.42453,1.41514,1.42314,1.3882198
4/6/11 0:00,1.42312,1.43489,1.42277,1.43239,1.3895372
4/7/11 0:00,1.43243,1.43248,1.42441,1.42974,1.3910006
4/8/11 0:00,1.42974,1.44872,1.4291,1.44801,1.3923456
4/10/11 0:00,1.44702,1.44831,1.44495,1.44799,1.393868
4/11/11 0:00,1.44799,1.44799,1.44207,1.4423,1.3956222
4/12/11 0:00,1.4423,1.45185,1.4377,1.4482,1.3973674
4/13/11 0:00,1.4482,1.45195,1.44132,1.44512,1.3993082
4/14/11 0:00,1.4451,1.4514,1.43649,1.45006,1.401253
4/15/11 0:00,1.4502,1.45021,1.43906,1.44274,1.4032594
4/17/11 0:00,1.44086,1.44195,1.439,1.43959,1.4049674
4/18/11 0:00,1.43966,1.44036,1.41606,1.42368,1.4065146
4/19/11 0:00,1.42369,1.43727,1.4205,1.43643,1.407604
4/20/11 0:00,1.43641,1.45441,1.43546,1.4518,1.4089092
4/21/11 0:00,1.45172,1.46482,1.45148,1.45585,1.4105834
4/22/11 0:00,1.45578,1.45878,1.45334,1.45602,1.412357
4/24/11 0:00,1.45588,1.45881,1.45506,1.4587,1.4139576
4/25/11 0:00,1.45887,1.46268,1.4525,1.4551,1.4154932
4/26/11 0:00,1.45509,1.47101,1.4493,1.47041,1.4170894
4/27/11 0:00,1.47045,1.47951,1.46324,1.47873,1.4190314
4/28/11 0:00,1.47873,1.48788,1.47725,1.48402,1.4209654
4/29/11 0:00,1.48403,1.48776,1.48037,1.48043,1.4231104
5/1/11 0:00,1.4813,1.48391,1.47799,1.48152,1.4249892
5/2/11 0:00,1.48152,1.49015,1.47628,1.47937,1.4267084
5/3/11 0:00,1.47937,1.48888,1.4754,1.48365,1.4283232
5/4/11 0:00,1.48365,1.49398,1.47748,1.48268,1.4300164
5/5/11 0:00,1.48281,1.48978,1.45099,1.45577,1.431746
5/6/11 0:00,1.45568,1.45873,1.43109,1.43146,1.433073
5/8/11 0:00,1.43555,1.43957,1.43414,1.43881,1.4338958
5/9/11 0:00,1.43882,1.44408,1.42557,1.43679,1.4350714
5/10/11 0:00,1.43678,1.44186,1.42703,1.43996,1.4360024
5/11/11 0:00,1.43996,1.44227,1.41723,1.42066,1.4369308
5/12/11 0:00,1.42065,1.42755,1.4123,1.42292,1.4373638
5/13/11 0:00,1.42295,1.43383,1.40666,1.41163,1.4378512
5/15/11 0:00,1.4084,1.40919,1.40628,1.4066,1.4383176
5/16/11 0:00,1.40649,1.42442,1.4048,1.4145,1.4383892
5/17/11 0:00,1.41448,1.42758,1.4123,1.42663,1.4383216
5/18/11 0:00,1.42663,1.42862,1.41947,1.42577,1.4385186
5/19/11 0:00,1.42577,1.43365,1.42062,1.43254,1.4386026
5/20/11 0:00,1.43254,1.43452,1.4133,1.41561,1.438918
5/22/11 0:00,1.41197,1.41443,1.40953,1.41164,1.4390226
5/23/11 0:00,1.41164,1.41346,1.39694,1.40134,1.4389172
5/24/11 0:00,1.40134,1.41324,1.40132,1.40919,1.4387702
5/25/11 0:00,1.40918,1.41181,1.40129,1.40686,1.4388848
5/26/11 0:00,1.40685,1.42061,1.40679,1.41436,1.4388768
5/27/11 0:00,1.41438,1.43198,1.41292,1.43163,1.4389236
5/29/11 0:00,1.43194,1.43212,1.42793,1.42894,1.4393024
5/30/11 0:00,1.42895,1.43505,1.42567,1.43328,1.43957
5/31/11 0:00,1.43328,1.44366,1.43255,1.44265,1.4397694
6/1/11 0:00,1.4424,1.44584,1.43077,1.43448,1.4401542
6/2/11 0:00,1.43448,1.45119,1.43255,1.44864,1.4404338
6/3/11 0:00,1.44864,1.46423,1.44548,1.46348,1.4409438
6/5/11 0:00,1.46068,1.46566,1.46057,1.46522,1.4415656
6/6/11 0:00,1.46534,1.46576,1.45573,1.45901,1.4422752
6/7/11 0:00,1.45907,1.46956,1.45633,1.46786,1.4424952
6/8/11 0:00,1.46802,1.4689,1.45639,1.45918,1.4428926
6/9/11 0:00,1.45918,1.46457,1.44782,1.45367,1.4432302
6/10/11 0:00,1.45367,1.455,1.43222,1.43468,1.4433396
6/12/11 0:00,1.43246,1.43416,1.43201,1.43356,1.4431308
6/13/11 0:00,1.43358,1.44299,1.43223,1.44144,1.4428008
6/14/11 0:00,1.44147,1.44971,1.4378,1.44324,1.4427748
6/15/11 0:00,1.44324,1.44379,1.4156,1.41916,1.4428478
6/16/11 0:00,1.41916,1.42207,1.40731,1.42012,1.4427574
6/17/11 0:00,1.4201,1.43389,1.41269,1.43063,1.4424312
6/19/11 0:00,1.42731,1.42934,1.42559,1.42573,1.4420078
6/20/11 0:00,1.42571,1.43816,1.41912,1.43615,1.4414054
6/21/11 0:00,1.43616,1.44223,1.43069,1.43767,1.441008
6/22/11 0:00,1.43766,1.44412,1.431,1.43304,1.4405874
6/23/11 0:00,1.43304,1.4333,1.41268,1.42614,1.4401462
6/24/11 0:00,1.42614,1.43057,1.41431,1.41888,1.4392608
6/26/11 0:00,1.4188,1.41959,1.41461,1.41549,1.4380638
6/27/11 0:00,1.41545,1.43262,1.41025,1.4311,1.4366932
6/28/11 0:00,1.43106,1.43966,1.4237,1.43571,1.4357066
6/29/11 0:00,1.4357,1.44811,1.43384,1.44635,1.4347904
6/30/11 0:00,1.44636,1.45375,1.44475,1.4475,1.43413
7/1/11 0:00,1.44744,1.45503,1.44383,1.45254,1.433407
7/3/11 0:00,1.4529,1.45774,1.4529,1.45633,1.4328042
7/4/11 0:00,1.45633,1.45674,1.44953,1.45415,1.4328154
7/5/11 0:00,1.45409,1.45411,1.43981,1.44344,1.4332692
7/6/11 0:00,1.44342,1.44663,1.42859,1.43349,1.4333618
7/7/11 0:00,1.43352,1.43739,1.42229,1.43612,1.4332958
7/8/11 0:00,1.43612,1.43679,1.42142,1.42634,1.433219
7/10/11 0:00,1.4203,1.42265,1.41975,1.42114,1.4333326
7/11/11 0:00,1.42121,1.42273,1.39863,1.4038,1.433297
7/12/11 0:00,1.40381,1.40537,1.38371,1.39889,1.4331404
7/13/11 0:00,1.39891,1.42802,1.39624,1.42693,1.4329862
7/14/11 0:00,1.42708,1.42715,1.41151,1.41616,1.4332348
7/15/11 0:00,1.41614,1.4192,1.40923,1.41542,1.4330254
7/17/11 0:00,1.4103,1.41332,1.4103,1.41259,1.4328184
7/18/11 0:00,1.41259,1.41354,1.4014,1.41253,1.4324194
7/19/11 0:00,1.41253,1.42172,1.40685,1.417,1.4323578
7/20/11 0:00,1.417,1.42738,1.4133,1.42603,1.432465
7/21/11 0:00,1.42603,1.44367,1.4139,1.44077,1.4329588
7/22/11 0:00,1.4408,1.44373,1.43235,1.43564,1.4335904
7/24/11 0:00,1.43844,1.4416,1.43656,1.43664,1.434166
7/25/11 0:00,1.43666,1.4406,1.43249,1.4373,1.4346116
7/26/11 0:00,1.4373,1.45251,1.43571,1.45077,1.434725
7/27/11 0:00,1.45076,1.45353,1.43395,1.43608,1.4351616
7/28/11 0:00,1.43607,1.44001,1.42544,1.43264,1.4352176
7/29/11 0:00,1.43263,1.44123,1.42301,1.43962,1.4350174
7/31/11 0:00,1.43793,1.43815,1.43465,1.43568,1.4351202
8/1/11 0:00,1.43539,1.44526,1.41856,1.42724,1.434861
8/2/11 0:00,1.42723,1.42826,1.41512,1.41836,1.4341362
8/3/11 0:00,1.41835,1.43675,1.41453,1.43492,1.433199
8/4/11 0:00,1.43492,1.43676,1.40555,1.40749,1.4327172
8/5/11 0:00,1.40748,1.42975,1.40699,1.42763,1.4315098
8/7/11 0:00,1.44152,1.4426,1.42879,1.43078,1.4308788
8/8/11 0:00,1.43075,1.44015,1.41302,1.41757,1.430421
8/9/11 0:00,1.41758,1.43962,1.4152,1.43541,1.4300788
8/10/11 0:00,1.43541,1.44008,1.41223,1.4137,1.4301158
8/11/11 0:00,1.41369,1.42871,1.4104,1.42146,1.429561
8/12/11 0:00,1.42147,1.42895,1.41494,1.42485,1.4291254
8/14/11 0:00,1.42623,1.42836,1.42525,1.42834,1.4292392
8/15/11 0:00,1.42833,1.44727,1.42637,1.44373,1.4294036
8/16/11 0:00,1.44373,1.44664,1.4354,1.43804,1.4296656
8/17/11 0:00,1.43804,1.45159,1.4328,1.44278,1.4299118
8/18/11 0:00,1.44277,1.44509,1.42712,1.4296,1.4300444
8/19/11 0:00,1.42963,1.44515,1.42588,1.43961,1.429883
8/21/11 0:00,1.43765,1.43841,1.43607,1.43661,1.4300144
8/22/11 0:00,1.43663,1.44341,1.43471,1.43571,1.4302238
8/23/11 0:00,1.4357,1.44995,1.4357,1.44377,1.4305604
8/24/11 0:00,1.44379,1.44811,1.43852,1.44076,1.431126
8/25/11 0:00,1.44077,1.44743,1.43277,1.43878,1.4313192
8/26/11 0:00,1.43878,1.45012,1.43303,1.44985,1.4313806
8/28/11 0:00,1.44935,1.45032,1.44777,1.44803,1.4314506
8/29/11 0:00,1.44803,1.45483,1.4466,1.4516,1.4314612
8/30/11 0:00,1.4516,1.45328,1.4385,1.44391,1.4314424
8/31/11 0:00,1.44391,1.44674,1.43584,1.43627,1.431194
9/1/11 0:00,1.43634,1.43771,1.4226,1.42682,1.4308364
9/2/11 0:00,1.4266,1.42873,1.41838,1.42046,1.430504
9/4/11 0:00,1.41581,1.41726,1.4136,1.41479,1.4302434
9/5/11 0:00,1.4148,1.4173,1.40585,1.40686,1.4298168
9/6/11 0:00,1.40686,1.42347,1.39741,1.40091,1.4294272
9/7/11 0:00,1.4009,1.4125,1.40062,1.40802,1.4290226
9/8/11 0:00,1.40803,1.40887,1.38733,1.38891,1.429107
9/9/11 0:00,1.3889,1.39363,1.36285,1.36532,1.4289074
9/11/11 0:00,1.3584,1.36219,1.3556,1.35826,1.4276752
9/12/11 0:00,1.35825,1.36902,1.35034,1.36382,1.4265172
9/13/11 0:00,1.36381,1.37386,1.35585,1.36819,1.4254852
9/14/11 0:00,1.36819,1.37816,1.35907,1.37478,1.4245972
9/15/11 0:00,1.3748,1.39314,1.37031,1.388,1.4238422
9/16/11 0:00,1.38803,1.38813,1.37537,1.37987,1.4232622
9/18/11 0:00,1.36883,1.37114,1.3663,1.3681,1.422339
9/19/11 0:00,1.36822,1.37204,1.35867,1.3622,1.4208856
9/20/11 0:00,1.3622,1.3732,1.35939,1.37055,1.4194168
9/21/11 0:00,1.37056,1.37869,1.35571,1.35773,1.418095
9/22/11 0:00,1.35774,1.3585,1.33871,1.35043,1.4165036
9/23/11 0:00,1.35044,1.35667,1.34186,1.34978,1.4144968
9/25/11 0:00,1.35129,1.35492,1.3488,1.35162,1.4127708
9/26/11 0:00,1.35162,1.35468,1.33652,1.34952,1.4111504
9/27/11 0:00,1.34951,1.36665,1.34792,1.35849,1.4093484
9/28/11 0:00,1.35846,1.36881,1.35196,1.35225,1.4078046
9/29/11 0:00,1.35225,1.36776,1.35198,1.35951,1.4063048
9/30/11 0:00,1.35949,1.36002,1.3384,1.33875,1.4051278
10/2/11 0:00,1.33394,1.33685,1.33311,1.33571,1.4032044
10/3/11 0:00,1.33571,1.33811,1.31639,1.31899,1.4017688
10/4/11 0:00,1.31905,1.33688,1.31481,1.33167,1.399596
10/5/11 0:00,1.33168,1.33826,1.32599,1.3345,1.3976138
10/6/11 0:00,1.33434,1.34503,1.32418,1.34265,1.3959524
10/7/11 0:00,1.34263,1.35242,1.33625,1.33775,1.3940972
10/9/11 0:00,1.33855,1.3407,1.33775,1.33998,1.3925782
10/10/11 0:00,1.33999,1.36973,1.3394,1.36262,1.3909486
10/11/11 0:00,1.36261,1.36833,1.35655,1.3633,1.389704
10/12/11 0:00,1.3633,1.38331,1.35837,1.37773,1.3884032
10/13/11 0:00,1.37775,1.38255,1.36849,1.3752,1.3870832
10/14/11 0:00,1.37521,1.38935,1.37231,1.38808,1.3858264
10/16/11 0:00,1.38632,1.38869,1.38624,1.38728,1.3847324
10/17/11 0:00,1.3873,1.39139,1.3724,1.37447,1.383886
10/18/11 0:00,1.3745,1.38156,1.36528,1.37319,1.3825832
10/19/11 0:00,1.37319,1.38686,1.37249,1.37668,1.3813148
10/20/11 0:00,1.37668,1.38389,1.3656,1.37938,1.3801342
10/21/11 0:00,1.37938,1.39006,1.37058,1.38944,1.3788464
10/23/11 0:00,1.38374,1.38726,1.38301,1.38498,1.37782
10/24/11 0:00,1.38498,1.39561,1.38224,1.39192,1.376744
10/25/11 0:00,1.39195,1.39592,1.38652,1.38994,1.3755854
10/26/11 0:00,1.38996,1.39694,1.37996,1.38849,1.3744236
10/27/11 0:00,1.38849,1.42465,1.38847,1.41981,1.3731614
10/28/11 0:00,1.41981,1.41981,1.41347,1.41449,1.3726794
10/30/11 0:00,1.4137,1.41625,1.41369,1.41378,1.3722438
10/31/11 0:00,1.41377,1.41695,1.38285,1.38601,1.371983
11/1/11 0:00,1.38587,1.38705,1.36087,1.36544,1.371294
